onca,caseiro,notícia,comment_text
1,1,1,"Daqui a pouco vem os biologos como sempre fazem passar pano, eu acredito que de fato, o ser humano não seja presa rotineira da Onça, mas o fato é que acontecem ataques, não importa o motivo, acontece! Quando os biologos dizem que a Onça não é presa, a informação que fica registrada na cabeça das pessoas é que o animal não é perigoso, isso tem um nome só, e é irresponsabilidade! O que importa, é que ataques acontecem, e se você vive em regiões onde tem Onças, todo cuidado é pouco, use sprays de pimenta, não fique dando bobeira a noite e etc, se cuide! É simples, ao invés de alertar as pessoas, os biologos ficam querendo provar a todo custo que estão certos, se a Onça é presa ou não do humano, se é isso e aquilo, é coisa que só interessa pro biologo! O que a população normal quer saber é se o animal é perigoso ou não, ponto! E tirar a conversa desse rumo faz parecer pra não ligar, não importar, que não vai ser atacado, não assisto biologos com esse tipo de posicionamento, acho uma falta de respeito, se fosse a mãe do biologo que fosse atacada, ele não faria um vídeo tentando refutar, dizendo que não ataca, estaria alertando, mas quando é com os outros, claro que não importa né."
1,1,1,Muita coincidência esse vídeo dias antes!
2,2,1,Não matar não matar ela não trazer ele de volta a família 😭😭😭
1,1,1,Xandão vai mandar a onça se apresentar em cinco dias 😂
2,1,1,"Palavra tem poder viu ,&quot;onça vai comer o Jorge&quot;<br>Tadinho tava com fome normal e ele confundiu achou a ela queria amizade mas n"
1,1,1,"Os donos do lugar já tem as filmagens de tudo que aconteceu, mas obviamente não vai ser compartilhado na internet"
1,2,1,"Se fosse seu pai,"
1,1,0,Simulação mais orrivel quê já vi
2,2,1,"Com tanto desmatamento e invasão dos territórios deles, acabam sem ter o que caçar pobrezinhos. Pobre homem que tragédia."
1,1,1,KD A MUIERADA DESTA LAIVES PARA A GENTE DESENROLAR UMAS IDEIAS OU TCI OU TCN TCI SIGNIFICA TROCAR IDÉIAS INTERNACIONAL E TCN SIGNIFICA TROCAR IDÉIAS NACIONAL ÁGUAS CALIENTES CUSCO PERU PERTO DE LETICIA NA COLÔMBIA CHICAS E CHICOS E MUCHACHOS E MUCHACHAS DE TODA HORA E TAMBÉM DO BRASIL
1,1,1,Eu quero excluir todos os comentários da onca pintada do meu celular
1,1,1,"Deixa eu adivinhar, você acordou do sonho!!"
1,1,1,Onça e comum nessa região. Então um chamado é dado como banal. Raramente é atendido
1,1,1,Tem mais onça aí..esse local já é conhecido por elas ..
1,1,0,"Só se fosse uma iena, pra atacar assim, onça ataca mata mordendo no crânio"
2,1,1,A natureza não tem culpa homem é a destruição do mundo
1,1,1,"Essa onça capturada pareci que tem metade do tamanho da outra que,a câmera filmou no sítio🤨🤔"
2,0,1,"Onça pintada é um dos animais mais majestosos do Brasil e do mundo,um animal raro que deve ser muito bem preservado,”com todo respeito a morte do seu jorge”mas muitos infelizmente não entendem,que a onça comeu o cara por causa extinto próprio,as pessoas não entendem que é só um animal selvagem,eles estão no topo da cadeia alimentar,muitos vão entender oq eu estou dizendo"
1,1,1,​@@thiago_021 tão raro q tem outras notícias de casos parecidos com confirmação até de perícia. Mas dar uma procurada na net q vai ver outros casos já investigados
1,1,1,"De tanto se preocuparem em preservar somente os animais predadores, ñ demora muito estarmos vivendo conforme o filme: &quot;A SOMBRA E A ESCURIDÃO&quot;"
1,1,1,Traduzindo: a culpa é sempre do ser humano
1,1,2,"Show de bola, irmão ! 👍🏻"
1,1,1,Meu Jesus
1,1,1,"Quando eu disse exatamente isso dito nesse vídeo, no dia que aconteceu, eu levei &quot;paulada&quot; pra caramba! Mas é bom saber que eu estava certo!"
1,1,1,"QUando eu era moleque lá no Goiás eu aprendi que para atravessar uma mata que tem onça, basta amarrar um pedaço de pau na ponta de um cipó de uns 10 metros e aravessar a mata arrastando esse pedaço de pau, se tiver onça, ela não ataca de frente e não ataca com algo vindo atrás dela."
1,1,1,Coitado  porque que ele não sau ante der ser comigo
1,1,0,Totalmente equivocado esse IA 😂😂😂
1,1,1,😂😂😂😂😂😂
1,1,1,Cadê a filmagem.
1,2,2,"Apesar da matéria ser triste,  mas foi muito bem elaborada. Parabéns! Que Deus conforte os familiares e amigos."
1,1,1,Agiram corretamente.
1,1,1,"Tem vários canais desvalorizando a profissão biólogo colocando o vídeo do índio falando o contrário, brasileiro é burro não sabe valorizar quem estuda e está aqui para ajudar"
1,1,1,"Não mostram a filmagem já quando O senhor Jorge em vida mostrava e agora depois do triste 😞 acontecimento! Não divulgam aí tem coisa, infelizmente!!😮"
1,1,1,"Verdade. Uma vez um rapaz, com razão, escreveu assim num vídeo antigo no qual uma cobra havia engolido um homem: &quot;Até os animais defendem os seus, mas muitos humanos ficam do lado do animal mesmo quando devoram um dos seus.&quot;  Eles esquecem-se q tb somos parte da natureza e  para mim, entre o Ser Humano e a onça, fds a onça."
1,1,1,A ONCA TEM MEDO DS HUMANOS.PORQE SABE QE NUNCA HAVERIA AMIZADA ENTRE O  HOMEM E A ONCA.POIS A AMBICAO FALA MAIS ALTO. ESSA ONCA  ESTAVA POSSUIDA PELO DEMONIO...ESSA NAO É  A ONCA PANTANEIRA.
1,1,1,@@eljeancarlos4172 🤣
2,1,1,A onca nao e culpada nos samos culpado porque a ganancia e muito mais forte
1,1,1,Tenho quase certeza que foram mais de uma onça. <br>Talvez a mãe e o filhote. <br>E Talvez o macho comeu parte também. <br>Porém. Tem duas pegadas na cerca de ferro azul.provavemete o ataque foi por trás
1,1,1,"kd os defensores de onça, q quando uma mulher matou uma dessas estavam pedindo 25 anos de prisão p ela"
2,1,1,Parabéns pela inguinorancia tira o animal do hitate dele para prender numa jaula
1,1,1,@@RaimundoNeto1826 presta atenção no que o rapaz fala no vídeo.
1,1,1,"Chega a ser engraçado ver comentários que dizem que falta comida para onças no Pantanal. O que atraiu a onça foi a comida fácil. A ceva que ali estava. Inúmeros jacarés, capivaras, antas estão no Pantanal e são alimentos pra elas"
1,1,0,"A chamada do vídeo diz: &quot;Veja tudo&quot; induzindo a assistir, mas como tudo, se o ataque, não foi flagrado?"
1,1,1,O humano está invadindo  território dos animais
1,1,0,Ja deu né amigo chega de likes a custa do pobre Sr Jorge
0,1,1,"Eu&#39; odeio onças Matei muitas e se Mora-se no Mato ainda ia Exterminar Com todas da Área . e odeio Sucuri também Matava todas que Eu&#39; topa-se . e Foda-se o quê vc pensa , Matava e Sabia Matar ninguém ficava Sabendo uma vez isso nós anos 90 Matei 10 0nças em um dia só foi uma vez que consegui queria matar era Mil ."
1,1,1,Dos umanos
1,1,0,Simulação mal feita
1,1,1,Se filmaram ela próximo a casa <br>Onde está o vídeo na hora do incidente??
1,1,1,K o ser humano só não ataque igual a onça porque ele é racional aprendeu comprar carne no açougue do contrário tava todo mundo perdido
1,0,1,Ontem a noite sofri  insonia pensando na mote triste sesse caseiro. Infelizmente ele nao se precaveu do perigo... nao precisava ter esse fim mas ele brincou com essa hipótese.
1,1,1,Eu quero saber sobre ó seu Jorge e a onça ❤
1,1,0,Ai carai que  viagemkkkk
1,1,0,Tá parecendo um Tigre<br>Onça é menor
1,1,0,"Cheio de desinformação esse vídeo, toda uma história inventada pra ganhar visualizações"
0,1,1,Isso nunca vai parar....sem simpatia ... é onça no mato e o homem cim uma cartucheira na casa .. sempre a pronto emprego...se der tempo que vire tapete  a onça
1,1,1,"Que ficou de lição. Onde há fumaça, há fogo."
1,1,1,“ monstro “ que alimenta uma cadeia que mantém nós humanos a sustentar a vida humana em cima da Terra. Somos racionais e a responsabilidade e os cuidados Deus deixou sobre nossa responsabilidade. Pêsames aos familiares 🙏
2,1,1,Não é que os animais sejam mais valorizados. Acontece que a onça-pintada está em risco de extinção e se ela desaparecer afetará todo o equilíbrio ecológico do pantanal e de outras florestas onde vivem.
1,1,1,@@Welbio comentário besta ein
0,0,1,"Que coisa mais linda, olha a chance que a onça deu ao seu Jorge de procurar polícia ambiental,devorou o homem agora vai ser tratada como rainha,se eu morasse nessa região certamente seria preso porque se viesse no meu pátio era recebida com chumbo"
1,1,1,"Ele não diz isso coisa nenhuma! Pelo contrário, ele deixa claro que nós não somos parte dos alimentos, mas pode existir casos e casos devido a diversos fatores. Não venha desqualificar o biólogo pq tu já se banhou numa água de rio."
1,1,1,Chega de entender de onça<br>Foi uma tragédia<br>A onça já foi presa<br>Cenas as onças e depois matam
1,1,1,"Vou me basear no áudio do cunhado do seu jorge, pois a omça ja avia aparecido varias vezes na casa do seu jorge, tanto que ele disse que ja era comum as onças adarem por lá."
1,1,1,Culpa dos índios que perderam o respeito e se vendem corruptos vão ver o que acontece lá tem estômago
0,1,1,Preservam as feras e o humano entrando em extinção
1,1,1,mui angustiante esse fim do caseiro
1,1,1,Seu nome parece mais de bot​@@Knelpz
1,1,1,Eu quero saber a verdade sobre o caso Jorge e a onça.
1,1,1,Nada aver este vídeo....cadê ele preso grade
1,1,1,"Nesse angu tem caroço, tem muito mistério nesse caso, com certeza o Richard tem imagens da onça, aí ele fala que talvez tenha e se tem as imagens são de má qualidade 😏  era só comparar pra saber se é a mesma onça do ataque"
1,1,1,Até a vaca secar
1,1,1,"Que nada, fazer com tua família"
1,1,1,Estou revoltada viram as inmagem nas camara e não fizeram nada
1,1,1,@ZonaPredadória qual ferramenta está usando para fazer este tipo de vídeo realista. Parabéns pelo vídeo.
1,1,1,"Onça não ver ser humano como presa, mas é sempre dito pra não confiar."
2,1,1,Não  e a onça  que está  no lugar errado são  as pessoas que estão  no lugar delas!!!
1,1,0,Nossa vc tava lá filmou e não avisou a família
1,1,1,"Vou comentar uma lógica !<br>As onças tacam pelas costas prá morder atrás da cabeça isso porque capivaras e jacarés estão na água e igual outras presas de estatura baixa.  Atacam menos os humanos porque somos &quot;altos&quot;.<br>Os leões atacam na garganta porque suas pressas são altas. Guinus, zebras, búfalos etc.<br>A conclusão é que diante 1 felino fique em pé e de frente para ele se possível.   Não sente no chão da mata ou abaixe prá cagar. <br>Pois pelo estilo de predar a onça quer tua nuca e baixa estatura ao agachar  e pula na tua altura se preferir.<br>No leão vire de costa que ele demora 1 pouco mais prá ajustar.  Esse pouco é quase nada,  mas quase é melhor que nada !<br>Eu sei  tudo de nada, pois tudo é pior que nada... ou a palavra seria... melhor 😂<br>Não seja anão e amigo da onça 👍"
1,1,1,"A onça que foi capturada pode ser a responsável pelo ataque e aí carregar o corpo, pode ter perdido pra outras e assim  não ter se alimentado o suficiente. Tipo , as outras onças colocaram ela pra correr , portanto continuou faminta e retornou ao mesmo local a procura do que puder encontrar. <br>Talvez tenha acontecido dessa forma, achismo 👍🏻"
0,1,1,"Se essas onça nao comeca a pega javali, nao vai fica bom pra elas"
1,1,1,A onça provavelmente tinha uma idade avançada no mínimo 10 a 11 anos sem condições de caçar seu próprio alimento e esse senhor q foi atacado foi presa fácil para esse animal
1,1,1,Eu cheguei até o final😊😊❤🎉🎉
1,1,2,"Que a família do Sr Jorge, sejam confortadas, nossas condolências .<br>de Campinas-sp."
1,1,1,"Cara, meu deus, o quê está virando a internet?! Ou melhor, os comentários de internet... Tava demorando para aparecer aqui um comentário exatamente desse tipo, &quot;juíz&quot; comportamental de podcast... Simplesmente o assunto, o tema, que se danem.. Estou aqui para observar se fulano e/ou beltrano são passíveis de críticas... - Parabéns A e B, vcs se comportaram exatamente como eu gostaria... - É lindo de ver.. - Vcs são ótimos... 🤦🏻‍♂️🤦🏻‍♂️<br>Aí me pergunto: e se tivessem sido extremamente bagunçados, falando por cima do outro, mas o assunto, o tema, se tornasse extremamente interessante?? Podcast foram criados para serem mais informais mesmo... Pra ser bem espontâneo... Cada um tem um jeito de ser... Quem tiver essa curiosidade, passa nos comentários do Ticaraticast, do Bola e Carioca, só pra ver a quantidade de gente nque vai exclusivamente nos comentários pra julgar o carioca.. Xingar o cara, criticar o cara, porque ele, no podcast DELE, se comporta inadequadamente de acordo com o seu julgamento.... Enfim, esse é o novo mundo no qual estamos nos aprofundando... E cá estou, sendo &quot;juíz&quot; de comentários alheios ... 🤷🏻‍♂️"
0,1,1,"Aqui na bahia houve um ataque no inicio do ano em Cafarnaum, Proximo de morro do chapéu"
1,1,1,"<a href=""https://www.youtube.com/watch?v=HcD2Wm3k4Ls"">https://youtu.be/HcD2Wm3k4Ls?si=Q9AJolZOU_9E_R1Q</a><br><br>Só pra ter uma noção do estrago que ela faz. No video é um leopardo."
1,2,1,Que dó desse senhor😢
1,0,1,E por que esse homem estava morando aí e não  tinha uma arma pra se proteger?
1,1,1,"Kkkkkk lógico, acha que eu vou dormir do lado de um bicho desse?​@@thiago_021"
1,1,1,Cadê a prova então?
1,1,1,Cara não tem explicação o Jorge foi atacado e morto pela onça mesmo agora aparece os especialista querendo desvenda mano respeita os familiares do cara esse acontecido já foi
1,1,1,Onça estava magra desnutrida apática esfomeada    por isso atacou  o que dizem não tinha animais  no mato😢
1,1,1,"Poisé, mas quando a onça ataca, a comoção nacional faz parecer que esses indivíduos mencionados nunca existiram, ou fizeram algo pra alguém!"
1,1,1,Essa onça tava com fome ta ate magra o animal simples ponto final solta ela em um lugar grande aonde têm comida pra ela
1,1,1,Sim tem Imagens do Ataque! Porém a Família não Vai divulgar! Aumentaria o sofrimento....😢
1,1,0,Simulação toda de mentira e errada cara nem n&#39;água caiu kk
1,1,1,Bom dia
1,0,1,Culpa do homêm ele caça a comida das onças e elas vêm atrás de comida
1,1,2,muito  profissional  essa  equipe  de  Reportagem  parabéns  meus sentimentos a família
2,1,1,"O bicho é lindo meu Deus ,o mais  lindos que já vi."
1,1,1,"Sim gente, o biologo ao menos no Instagram ele comcorda que foi e aqui ele falou q n? Queria saber mais"
1,1,1,Cin.tia.k.morei
1,1,1,E o habitat do ser humano é onde?
2,2,1,&quot;Muito triste o que aconteceu com esse caseiro. Imagina o desespero dessa família. Que Deus conforte todos.<br>Mais uma tragédia que mostra como o avanço humano nos habitats selvagens pode acabar em desastre. <br>A natureza cobra seu espaço.&quot;
1,1,1,Só dormia na aula de biologia ahahahah
0,1,1,Sim  tem  gue matar a onça  assassino
1,1,1,Com certeza. Principalmente quando são carnívoros.
1,1,2,O Henrique dá um show de conhecimento a parte!<br>Top demais 👏👏👏👏👏
0,1,0,Quanta besteira!!animal selvagem nao precisa de motivo!ataca e prontooo!
1,0,1,"Como esse senhor nao  tomou providencias,sabendo da presença dela??"
2,1,1,"É muito triste MAs é o habitat do animal , eles sao bonitos devem ser preservados e devemos deixa los em Paz"
